study_id	analysis_id	platform	ion_mode	evidence_family	feature_id	asinh_scale_multiplier	primary_scale	effect	p	interpretation	q_evidence_family	direction
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__83	0.1	FALSE	0.0074441400250933	0.916367993657556	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.988104735612232	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__12	0.1	FALSE	-0.000141106240481785	0.908049230460249	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.988104735612232	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__124	0.1	FALSE	-0.000673634054258646	0.901813105271852	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.988104735612232	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__156	0.1	FALSE	-0.000155412466499484	0.898883574200113	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.988104735612232	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__166	0.1	FALSE	0.000138449881799798	0.910170891788475	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.988104735612232	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__208	0.1	FALSE	-0.000133536399425821	0.915788940663577	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.988104735612232	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__210	0.1	FALSE	0.00123587101805487	0.9162396391115	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.988104735612232	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__23	0.1	FALSE	5.96316528506111e-05	0.929382475354749	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.9910955424384	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__221	0.1	FALSE	0.0080314183588408	0.935520091460546	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.9910955424384	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__223	0.1	FALSE	-1.28624994846347e-05	0.932640271177987	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.9910955424384	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__91	0.1	FALSE	0.00772776087151583	0.931694230293844	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.9910955424384	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__119	0.1	FALSE	-0.000298959068945815	0.927412304748294	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.9910955424384	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__130	0.1	FALSE	-3.26927613672604e-05	0.941914962823064	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.994210423606281	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__144	0.1	FALSE	-8.64491647062748e-05	0.971045966872197	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.994210423606281	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__151	0.1	FALSE	7.60220907559698e-05	0.964178286989639	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.994210423606281	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__176	0.1	FALSE	-0.00240590926480214	0.954194246037871	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.994210423606281	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__187	0.1	FALSE	0.000291328953964835	0.967410331822732	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.994210423606281	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__10	0.1	FALSE	0.00506496883593521	0.958016469958166	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.994210423606281	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__18	0.1	FALSE	-0.000293954883888361	0.968180627456838	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.994210423606281	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__61	0.1	FALSE	-2.95187498885624e-05	0.980691978551363	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.994210423606281	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__81	0.1	FALSE	-3.36621332115115e-05	0.980479643870044	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.994210423606281	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__106	0.1	FALSE	-0.000187204276240938	0.960690469887205	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.994210423606281	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__128	0.1	FALSE	7.22996454512498e-05	0.954089323572346	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.994210423606281	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__142	0.1	FALSE	3.37562422648068e-05	0.97795396382638	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.994210423606281	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__145	0.1	FALSE	2.8518557506071e-05	0.981821508670377	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.994210423606281	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__212	0.1	FALSE	-5.31589998601506e-05	0.974857269328927	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.994210423606281	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__105	0.1	FALSE	1.99249967246078e-05	0.98701456452747	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.99632602268339	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__117	0.1	FALSE	5.18750003078317e-06	0.996606532508756	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.999480727730647	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__167	0.1	FALSE	7.39999999307341e-06	0.99515891515881	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.999480727730647	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__187	0.1	FALSE	7.93749993929651e-07	0.999480727730647	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.999480727730647	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__243	1	TRUE	0.510947112707689	7.98565667800351e-11	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	2.56339579363913e-08	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__2	1	TRUE	0.766024701090307	2.38939184719256e-08	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	1.97725441190869e-06	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__67	1	TRUE	0.886567697925593	2.46386842605444e-08	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	1.97725441190869e-06	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__85	1	TRUE	0.552451428718301	1.62387657198589e-08	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	1.97725441190869e-06	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__41	1	TRUE	0.862162823834294	9.24746052717212e-08	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	5.9368696584445e-06	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__127	1	TRUE	0.208241276073602	2.2424184087308e-07	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	1.19969384867098e-05	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__59	1	TRUE	0.712840957905342	5.27418036612616e-07	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	2.41858842503785e-05	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__28	1	TRUE	-0.325867870998786	9.83306633813638e-07	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	3.52224542036204e-05	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__39	1	TRUE	-0.648907390296276	9.8754544496132e-07	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	3.52224542036204e-05	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__174	1	TRUE	1.30285398387562	1.10739490576601e-06	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	3.5547376475089e-05	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__110	1	TRUE	0.44868529354285	1.8242010142426e-06	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	5.32335023247158e-05	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__207	1	TRUE	-0.534207807945127	2.16142214062583e-06	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	5.7818042261741e-05	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__17	1	TRUE	0.363144611223994	3.23576529380211e-06	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	7.5147255671092e-05	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__82	1	TRUE	0.492160415325886	3.27745040310059e-06	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	7.5147255671092e-05	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__148	1	TRUE	0.0734664796398081	4.4034598856751e-06	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	9.42340415534472e-05	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__251	1	TRUE	0.396405592316053	4.88849014220356e-06	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	9.8075333477959e-05	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__95	1	TRUE	0.0310077636594256	9.02843878899079e-06	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.000167079299972093	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__228	1	TRUE	0.10838493058408	9.3689327087155e-06	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.000167079299972093	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__31	1	TRUE	0.768522161545985	1.05148418365669e-05	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.000177645485765156	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__29	1	TRUE	0.65588510853968	1.94478451843074e-05	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.000297274204960127	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__27	1	TRUE	-0.092400217618915	1.91111627717847e-05	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.000297274204960127	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__168	1	TRUE	0.725413557702844	2.06982242046003e-05	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.000302005907712577	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__107	1	TRUE	0.322312329310723	3.0483156987003e-05	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.000425438843166433	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__52	1	TRUE	0.223267773959327	3.61280969460218e-05	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.000483213296653041	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__222	1	TRUE	0.109694291488607	4.16728535536218e-05	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.000535079439628504	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__112	1	TRUE	0.0163361610853257	5.2242972947583e-05	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.000619676346814966	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__92	1	TRUE	-0.808236904198253	5.4052765454265e-05	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.000619676346814966	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__173	1	TRUE	0.613513554528857	5.02587292093825e-05	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.000619676346814966	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__199	1	TRUE	-0.264609228010229	6.63441332969007e-05	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.00073436092373466	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__21	1	TRUE	-0.947425330847687	7.77938999096231e-05	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.000805543286160936	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__54	1	TRUE	0.585481342662455	7.6551417718978e-05	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.000805543286160936	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__183	1	TRUE	0.435606713579239	9.4889323439549e-05	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.000904745479785084	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__253	1	TRUE	1.06336074792155	9.5399530812057e-05	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.000904745479785084	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__260	1	TRUE	0.473430576381613	9.58297392918781e-05	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.000904745479785084	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__184	1	TRUE	1.28666424004872	0.000122229472820365	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.00112101887929534	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__255	1	TRUE	0.0716303603082319	0.000132406283032607	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.00118062269037408	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__98	1	TRUE	0.605675415637174	0.00016357561302034	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.00141688441262206	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__258	1	TRUE	0.0323265388439849	0.000167730865045602	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.00141688441262206	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__32	1	TRUE	0.349383044309208	0.000186477820918604	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.00153485591063774	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__8	1	TRUE	0.262620981341012	0.000223554152136337	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.00175338121568464	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__69	1	TRUE	0.0845039933082864	0.000223952117891184	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.00175338121568464	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__75	1	TRUE	0.371550461742903	0.000243570784586442	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.00177695958755109	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__88	1	TRUE	0.484703024011294	0.000242694229501227	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.00177695958755109	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__95	1	TRUE	-1.28898203784601	0.000238698274591938	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.00177695958755109	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__211	1	TRUE	-0.99990510137342	0.000277026361388958	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0019761213779079	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__66	1	TRUE	0.354233130914845	0.000292203871366546	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.00203907484149264	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__252	1	TRUE	0.111299251673626	0.000307692283062518	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0021014728268738	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__229	1	TRUE	0.0106269525259082	0.00050448715716679	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.00337375786355291	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__114	1	TRUE	0.274765216201819	0.000546192328424632	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.00357811709029198	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__122	1	TRUE	0.0459551988436607	0.000617099807424529	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.00396178076366548	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__135	1	TRUE	0.314290184195286	0.000705267758708001	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.00443903824598565	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__118	1	TRUE	0.175970401725207	0.000773047399041219	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.00477208105946599	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__37	1	TRUE	0.398024512650535	0.000863167637892523	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.00522786437289622	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__165	1	TRUE	0.383601426929472	0.000929753870584215	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.00552687023069505	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__221	1	TRUE	-0.960538373730961	0.000960997174848163	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.005608728965932	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__86	1	TRUE	0.427143389114903	0.000995771441646263	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.00570790415657947	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__244	1	TRUE	0.0248925240918316	0.001065032120454	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.00599781246781988	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__47	1	TRUE	-0.0382382309990978	0.00109856576874477	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.00607999330632882	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__167	1	TRUE	0.286221213055563	0.00116877316242179	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.00635891839215923	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__209	1	TRUE	0.00783680466154177	0.00120802336548836	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.00646292500536274	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__107	1	TRUE	0.0674511057666247	0.00156765864937294	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.00824948240079856	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__113	1	TRUE	0.393052345632112	0.00173953696182607	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.00900631233461561	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__217	1	TRUE	0.0271827304619829	0.00178538962936305	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.00909698525437364	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__140	1	TRUE	0.371352764810205	0.00182618689174474	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.00915946862890721	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__3	1	TRUE	0.0225034033247152	0.00190753778769168	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.00942030199767739	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__204	1	TRUE	0.671903130685114	0.00208653939816012	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0101481688910515	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__191	1	TRUE	-0.108641845766113	0.00229172684741419	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0109797659405963	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__54	1	TRUE	-0.0658110233625527	0.00236799569454877	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.011178332616914	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__217	1	TRUE	0.243071688003516	0.00262149605176126	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0121956555451502	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__227	1	TRUE	-0.487924024922164	0.00278099510723125	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0127528489917319	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__114	1	TRUE	-1.04064022577304	0.00301173322263117	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0132433748556795	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__115	1	TRUE	-0.285013052753641	0.00298112237548448	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0132433748556795	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__129	1	TRUE	-0.465146135451244	0.00294087505982379	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0132433748556795	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__108	1	TRUE	-0.752372275672723	0.00341345005895989	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0143377288565535	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__218	1	TRUE	0.129262937868476	0.00343926829269352	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0143377288565535	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__3	1	TRUE	-0.702298360594218	0.00332158925449835	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0143377288565535	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__139	1	TRUE	0.419284826771463	0.00342407496255963	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0143377288565535	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__239	1	TRUE	0.00736282422667344	0.0038324090059131	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0157718370627962	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__214	1	TRUE	0.0244314253393777	0.00399962656544968	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0162516471836626	higher_in_early_ESCC
