gene_id	gene_name	gene_type	chromosome	start	end	nonmissing_patients	median_copy_number	median_relative_log2	relative_log2_iqr	gain_frequency	loss_frequency	amplification_frequency	homozygous_deletion_frequency	dominant_cnv_event	recurrent_cnv_class	expressed_filter	cnv_coverage_filter	cnv_variation_filter	test_eligible	n_patients	spearman_rho_relative_cnv	p_relative_cnv	q_relative_cnv	spearman_rho_absolute_cnv	p_absolute_cnv	q_absolute_cnv	direction_stable_between_cnv_scales	discordance_code	dosage_evidence	mutation_symbol	nonsynonymous_variants	mutated_patients	likely_lof_variants	likely_lof_patients	hotspot_variants	max_observed_aa_position	oncodrive_cluster_score	oncodrive_fraction_in_clusters	oncodrive_p	oncodrive_fdr	mutation_frequency_96	recurrent_mutation	gene_span_bp	long_gene_passenger_flag	large_protein_mutability_flag	oncodrive_support_only	high_confidence_mutation_pattern	recurrent_high_level_cnv	recurrent_broad_cnv	strong_dosage	conditional_dosage	precise_reverse_dosage	multi_event_convergence	multi_event_convergence_status	evidence_unit_count	candidate_model_eligible	decision	primary_candidate_route
ENSG00000101247.18	NDUFAF5	protein_coding	chr20	13785007	13821580	96	3	0	0.485426827170242	0.427083333333333	0.114583333333333	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.492475256126666	3.99309624530857e-07	2.16875574231278e-06	0.359241984252311	0.000349917672140372	0.00162491977959875	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	36574	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000132612.16	VPS4A	protein_coding	chr16	69311350	69326939	96	3	0	0.362570079384708	0.333333333333333	0.114583333333333	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.489807488598995	4.7123130317528e-07	2.51549239538662e-06	0.327418720273762	0.00120033727930243	0.0044562872880894	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	15590	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000198604.11	BAZ1A	protein_coding	chr14	34752731	34875647	96	3	0	0.362570079384708	0.333333333333333	0.15625	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.489300881500865	4.86209905546976e-07	2.58645722405484e-06	0.312382705826428	0.00205657862592736	0.00695324954256878	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	122917	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000106080.11	FKBP14	protein_coding	chr7	30010587	30026702	96	3.5	0.326038348289847	0.362570079384708	0.5	0.0625	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.486615158149487	5.73461329218686e-07	2.99531984231935e-06	0.311458497525645	0.00212389879820011	0.00713706533088867	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	16116	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000166595.12	CIAO2B	protein_coding	chr16	66932065	66934423	96	3	0	0.362570079384708	0.34375	0.114583333333333	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.486523650391187	5.76681048801728e-07	3.00965804975453e-06	0.302793923264394	0.00285858074026037	0.00905910117685037	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	2359	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000180228.14	PRKRA	protein_coding	chr2	178431292	178451512	96	3	0	0.362570079384708	0.3125	0.0729166666666667	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.484916457824958	6.36102544417013e-07	3.2846304838341e-06	0.426756267504156	1.61370661228232e-05	0.000134021134623211	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	20221	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000136279.21	DBNL	protein_coding	chr7	44044640	44069456	96	3	0.034633434829227	0.362570079384708	0.458333333333333	0.0833333333333333	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.481907816727675	7.63267365760137e-07	3.87500269518417e-06	0.227008240070237	0.026947384256987	0.0565244338648874	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	24817	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000148291.10	SURF2	protein_coding	chr9	133356550	133361158	96	3	0	0.7558543457158	0.270833333333333	0.3125	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.480766120822953	8.1755092135558e-07	4.11272542032188e-06	0.313471969498394	0.001979711832075	0.00674186505219525	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	4609	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000122565.19	CBX3	protein_coding	chr7	26201162	26213607	96	3.5	0.362570079384708	0.485426827170242	0.510416666666667	0.0625	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.479577731721294	8.77927914016851e-07	4.38860142119105e-06	0.465816277943446	1.9653550066854e-06	2.41517753825429e-05	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	12446	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000255112.3	CHMP1B	protein_coding	chr18	11851413	11854444	96	3	0	0.362570079384708	0.270833333333333	0.21875	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.475867445065649	1.0947726609394e-06	5.34819217489732e-06	0.362199968170013	0.000309957934798992	0.00146839242776273	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	3032	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000106588.12	PSMA2	protein_coding	chr7	42916828	42932185	96	3	0.034633434829227	0.362570079384708	0.458333333333333	0.0833333333333333	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.47494267904115	1.1562267132473e-06	5.6095130747522e-06	0.334955119300109	0.000906932773088787	0.00354117039049015	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	15358	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000106049.9	HIBADH	protein_coding	chr7	27525442	27662883	96	3.5	0.326038348289847	0.393284266331092	0.5	0.0729166666666667	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.472881978502549	1.30511386102815e-06	6.2410565659537e-06	0.427460893531595	1.5570727239139e-05	0.000130784839599859	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	137442	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000188523.9	CFAP77	protein_coding	chr9	132410043	132573319	96	3	0	0.7558543457158	0.270833333333333	0.3125	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.472807117839805	1.31084998449681e-06	6.2638279967553e-06	0.495542387885102	3.29504472696342e-07	5.52017929027082e-06	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	163277	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000106628.11	POLD2	protein_coding	chr7	44114681	44124358	96	3	0.034633434829227	0.362570079384708	0.458333333333333	0.0833333333333333	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.471985433055229	1.37539847880422e-06	6.55251822246248e-06	0.373416276519093	0.000193619206581068	0.00101032554655423	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	9678	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000132604.11	TERF2	protein_coding	chr16	69355567	69408571	96	3	0	0.362570079384708	0.333333333333333	0.114583333333333	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.471380154638785	1.42485758739862e-06	6.76021097021674e-06	0.296531963849867	0.00352392724758618	0.010750648389196	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	53005	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000168701.19	TMEM208	protein_coding	chr16	67227103	67229278	96	3	0	0.362570079384708	0.333333333333333	0.114583333333333	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.469923494782014	1.55087047229732e-06	7.30071986996087e-06	0.290438802203692	0.00430109118864403	0.0126557861843117	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	2176	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000198276.16	UCKL1	protein_coding	chr20	63939829	63956416	96	3	0	0.362570079384708	0.364583333333333	0.0416666666666667	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.469361055883157	1.60228903771735e-06	7.51487780189773e-06	0.330420198687745	0.00107445989313407	0.00407850953748168	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	16588	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000135069.14	PSAT1	protein_coding	chr9	78297125	78330093	96	3	0	0.362570079384708	0.229166666666667	0.28125	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.466550037884808	1.88435078959101e-06	8.61786394287528e-06	0.347061901512848	0.000569546304211464	0.00241409967580541	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	32969	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000102890.16	ELMO3	protein_coding	chr16	67199111	67204029	96	3	0	0.362570079384708	0.333333333333333	0.114583333333333	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.46473331763958	2.09094286325424e-06	9.41803111215652e-06	0.317479630836288	0.00171872081426799	0.00603121675886736	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	4919	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000136193.17	SCRN1	protein_coding	chr7	29920104	29990289	96	3.5	0.326038348289847	0.362570079384708	0.5	0.0625	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.458973759118982	2.89651769812309e-06	1.2558508529093e-05	0.380921299400107	0.000139962926721468	0.000771408012464867	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	70186	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000163463.13	KRTCAP2	protein_coding	chr1	155169408	155173475	96	3	0	0.362570079384708	0.395833333333333	0.0208333333333333	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.458606587002359	2.95673233306227e-06	1.27903800368139e-05	0.365677898291051	0.000268367921830217	0.00130700537044962	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	4068	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000136197.13	C7orf25	protein_coding	chr7	42908726	42912305	96	3	0.034633434829227	0.362570079384708	0.458333333333333	0.0833333333333333	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.458166242255327	3.03050480507359e-06	1.30857548307604e-05	0.443917562600438	6.60592413843732e-06	6.50942734449589e-05	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	3580	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000180233.11	ZNRF2	protein_coding	chr7	30284597	30367689	96	3.5	0.326038348289847	0.362570079384708	0.5	0.0625	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.456712123997044	3.28664727793779e-06	1.40246503293429e-05	0.20653180954071	0.0446348038556278	0.0860794681412821	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	83093	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000204397.8	CARD16	protein_coding	chr11	105041326	105101431	96	2	0	0.485426827170242	0.0833333333333333	0.395833333333333	0.0520833333333333	0	amplification	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.456578900478298	3.31110890872062e-06	1.41195303229304e-05	0.314320939405237	0.00192161138382195	0.00657934005659556	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	60106	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000196792.12	STRN3	protein_coding	chr14	30893799	31026401	96	3	0	0.362570079384708	0.333333333333333	0.166666666666667	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.45113874688908	4.47019456628453e-06	1.84001971728726e-05	0.274151284436271	0.00717872591581927	0.0191543450587881	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	132603	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000205250.9	E2F4	protein_coding	chr16	67192155	67198918	96	3	0	0.362570079384708	0.333333333333333	0.114583333333333	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.450847317390088	4.54199321420738e-06	1.86593968067956e-05	0.356893330459097	0.000384964140593976	0.0017567053964186	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	6764	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000152558.15	TMEM123	protein_coding	chr11	102396332	102470384	96	2	0	0.485426827170242	0.104166666666667	0.395833333333333	0.0520833333333333	0	amplification	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.448527100607878	5.15363943034431e-06	2.09280996655865e-05	0.442373354417222	7.17305273281204e-06	6.94417211889483e-05	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	74053	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000095203.14	EPB41L4B	protein_coding	chr9	109171975	109320964	96	3	0	0.725140158769417	0.270833333333333	0.260416666666667	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.445988607042874	5.91132428940346e-06	2.3656489314678e-05	0.265742499097669	0.0092458680962027	0.023535949256532	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	148990	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000125122.15	LRRC29	protein_coding	chr16	67207139	67227048	96	3	0	0.362570079384708	0.333333333333333	0.114583333333333	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.435641008920151	1.0224263111428e-05	3.83763080722204e-05	0.382028942928515	0.000133328421290284	0.000741144879502613	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	19910	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000165060.15	FXN	protein_coding	chr9	69035751	69079076	96	3	0	0.362570079384708	0.208333333333333	0.260416666666667	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.428640666439077	1.4664020537202e-05	5.27422315521259e-05	0.429102423603455	1.432281678175e-05	0.000122279767521796	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	43326	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000148290.10	SURF1	protein_coding	chr9	133351758	133356676	96	3	0	0.7558543457158	0.270833333333333	0.3125	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.426656328379876	1.62189379733239e-05	5.77290405213846e-05	0.325951657236023	0.00126661480808526	0.00467769627144359	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	4919	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000141741.12	MIEN1	protein_coding	chr17	39728496	39730532	96	3	0	0.0723766542987463	0.229166666666667	0.09375	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.424482198557072	1.80993794657698e-05	6.37423855553715e-05	0.146941636830537	0.155323758797848	0.238274574703557	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	2037	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000158604.15	TMED4	protein_coding	chr7	44577894	44582287	96	3	0	0.362570079384708	0.447916666666667	0.0833333333333333	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.420633745568876	2.19378686145427e-05	7.54791236488416e-05	0.461302817271941	2.54069351848086e-06	2.98067300660261e-05	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	4394	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000159720.12	ATP6V0D1	protein_coding	chr16	67438014	67481181	96	3	0	0.362570079384708	0.333333333333333	0.114583333333333	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.420373996623988	2.22226424285391e-05	7.63760301568381e-05	0.154381357593113	0.135234583062306	0.212758340453563	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	43168	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000122678.17	POLM	protein_coding	chr7	44072062	44082530	96	3	0.034633434829227	0.362570079384708	0.458333333333333	0.0833333333333333	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.419881958851832	2.27715950479232e-05	7.80935829396454e-05	0.238761981001553	0.0197974258831215	0.0439780968733135	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	10469	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000106125.14	MINDY4	protein_coding	chr7	30771417	30892387	96	3	0.289506617194985	0.362570079384708	0.489583333333333	0.0729166666666667	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.41894350190637	2.3853969291534e-05	8.13215157406543e-05	0.393749799717606	7.89031490704019e-05	0.000485281152527079	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	120971	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000135722.9	FBXL8	protein_coding	chr16	67159932	67164570	96	3	0	0.362570079384708	0.333333333333333	0.114583333333333	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.416337192179873	2.71178963095824e-05	9.11017645028144e-05	0.202379564020667	0.0492014169910512	0.0931759869898333	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	4639	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000165119.21	HNRNPK	protein_coding	chr9	83968083	83980616	96	3	0	0.453212599230885	0.25	0.270833333333333	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.416099709833002	2.74351928203645e-05	9.20214534112307e-05	0.27514392221787	0.0069639187501945	0.018683396993858	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	12534	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000067955.15	CBFB	protein_coding	chr16	67028984	67101058	96	3	0	0.362570079384708	0.333333333333333	0.114583333333333	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.412080336365684	3.33609431420663e-05	0.000109920363971859	0.366846061998788	0.000255596435989457	0.00125347022475572	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	72075	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000173848.19	NET1	protein_coding	chr10	5412557	5459056	96	2	0	0.362570079384708	0.177083333333333	0.270833333333333	0.0520833333333333	0	amplification	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.409279593959498	3.81751945780058e-05	0.000124233466163272	0.358455267279787	0.00036131589726272	0.00166929260804583	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	46500	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000101246.20	ARFRP1	protein_coding	chr20	63698642	63708025	96	3	0	0.362570079384708	0.364583333333333	0.0416666666666667	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.408747111970295	3.91609061430078e-05	0.000127147622044451	0.206302782245314	0.0448771773822145	0.0864517063225923	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	9384	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000213380.16	COG8	protein_coding	chr16	69320140	69339583	96	3	0	0.362570079384708	0.333333333333333	0.114583333333333	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.407184148063532	4.219317190836e-05	0.000135810610695894	0.387818345526104	0.000103147555331797	0.000599778677999931	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	19444	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000119139.21	TJP2	protein_coding	chr9	69121264	69274615	96	3	0	0.362570079384708	0.208333333333333	0.260416666666667	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.403535246552799	5.01458337615408e-05	0.000158670025889187	0.0970025951492744	0.349708017010612	0.454731577127918	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	153352	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000196262.15	PPIA	protein_coding	chr7	44796680	44824564	96	3	0	0.362570079384708	0.447916666666667	0.0833333333333333	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.402504623124756	5.26331160977493e-05	0.000165589972302569	0.198949502491496	0.0532586599591526	0.0997528172503283	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	27885	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000040608.14	RTN4R	protein_coding	chr22	20241415	20283246	96	3	0	0.124326806542587	0.229166666666667	0.15625	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.400749698251969	5.71347402344755e-05	0.000178569074836374	0.266077705047091	0.00915440453251979	0.0233312215195772	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	41832	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
ENSG00000102871.16	TRADD	protein_coding	chr16	67154185	67159909	96	3	0	0.362570079384708	0.333333333333333	0.114583333333333	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.400243090251363	5.84994863006079e-05	0.000182372292346192	0.123235854755679	0.234127057570952	0.331605912900917	TRUE	support	strong_positive_dosage		0	0	0	0	0						0	FALSE	5725	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	0	TRUE	exploratory_signal	broad_cnv_or_single_dosage_exploratory
