factor	model_variant	term	gene_id	coefficient	source_weight	selected_nonzero	feature_count	training_n	lambda_1se	alpha	preprocessing	model_role	rna_squared_weight_mass_fraction	orientation_rule	external_outcomes_seen_during_definition
Factor3	mofa51_fixed_weight_sensitivity	ENSG00000153294	ENSG00000153294	0.0183002794145278	0.311718642711639	TRUE	51	78			ECMS matrix already cohort-wise gene Z; external GSE53622/24 separately re-Z; remove MOFA _RNA suffix then Ensembl version	transparent_sensitivity_not_primary	0.0727004410188315	retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	mofa51_fixed_weight_sensitivity	ENSG00000156738	ENSG00000156738	-0.0306806666000609	-0.522600531578064	TRUE	51	78			ECMS matrix already cohort-wise gene Z; external GSE53622/24 separately re-Z; remove MOFA _RNA suffix then Ensembl version	transparent_sensitivity_not_primary	0.0727004410188315	retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	mofa51_fixed_weight_sensitivity	ENSG00000162366	ENSG00000162366	0.00368564520283994	0.0627796053886414	TRUE	51	78			ECMS matrix already cohort-wise gene Z; external GSE53622/24 separately re-Z; remove MOFA _RNA suffix then Ensembl version	transparent_sensitivity_not_primary	0.0727004410188315	retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	mofa51_fixed_weight_sensitivity	ENSG00000162409	ENSG00000162409	-0.0168494866081998	-0.287006497383118	TRUE	51	78			ECMS matrix already cohort-wise gene Z; external GSE53622/24 separately re-Z; remove MOFA _RNA suffix then Ensembl version	transparent_sensitivity_not_primary	0.0727004410188315	retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	mofa51_fixed_weight_sensitivity	ENSG00000163209	ENSG00000163209	-0.0176066387107408	-0.299903482198715	TRUE	51	78			ECMS matrix already cohort-wise gene Z; external GSE53622/24 separately re-Z; remove MOFA _RNA suffix then Ensembl version	transparent_sensitivity_not_primary	0.0727004410188315	retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	mofa51_fixed_weight_sensitivity	ENSG00000163220	ENSG00000163220	0.00249762206073055	0.0425433591008186	TRUE	51	78			ECMS matrix already cohort-wise gene Z; external GSE53622/24 separately re-Z; remove MOFA _RNA suffix then Ensembl version	transparent_sensitivity_not_primary	0.0727004410188315	retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	mofa51_fixed_weight_sensitivity	ENSG00000163534	ENSG00000163534	-0.023824318917128	-0.405812621116638	TRUE	51	78			ECMS matrix already cohort-wise gene Z; external GSE53622/24 separately re-Z; remove MOFA _RNA suffix then Ensembl version	transparent_sensitivity_not_primary	0.0727004410188315	retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	mofa51_fixed_weight_sensitivity	ENSG00000164520	ENSG00000164520	0.00262937409545178	0.0447875633835793	TRUE	51	78			ECMS matrix already cohort-wise gene Z; external GSE53622/24 separately re-Z; remove MOFA _RNA suffix then Ensembl version	transparent_sensitivity_not_primary	0.0727004410188315	retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	mofa51_fixed_weight_sensitivity	ENSG00000165272	ENSG00000165272	-0.00715937097665937	-0.121949471533299	TRUE	51	78			ECMS matrix already cohort-wise gene Z; external GSE53622/24 separately re-Z; remove MOFA _RNA suffix then Ensembl version	transparent_sensitivity_not_primary	0.0727004410188315	retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	mofa51_fixed_weight_sensitivity	ENSG00000170476	ENSG00000170476	-0.0251294974074034	-0.428044438362122	TRUE	51	78			ECMS matrix already cohort-wise gene Z; external GSE53622/24 separately re-Z; remove MOFA _RNA suffix then Ensembl version	transparent_sensitivity_not_primary	0.0727004410188315	retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	mofa51_fixed_weight_sensitivity	ENSG00000171236	ENSG00000171236	-0.0168983448949824	-0.287838727235794	TRUE	51	78			ECMS matrix already cohort-wise gene Z; external GSE53622/24 separately re-Z; remove MOFA _RNA suffix then Ensembl version	transparent_sensitivity_not_primary	0.0727004410188315	retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	mofa51_fixed_weight_sensitivity	ENSG00000171401	ENSG00000171401	-0.0236117009502025	-0.402190983295441	TRUE	51	78			ECMS matrix already cohort-wise gene Z; external GSE53622/24 separately re-Z; remove MOFA _RNA suffix then Ensembl version	transparent_sensitivity_not_primary	0.0727004410188315	retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	mofa51_fixed_weight_sensitivity	ENSG00000172724	ENSG00000172724	-0.028786083083469	-0.490329056978226	TRUE	51	78			ECMS matrix already cohort-wise gene Z; external GSE53622/24 separately re-Z; remove MOFA _RNA suffix then Ensembl version	transparent_sensitivity_not_primary	0.0727004410188315	retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	mofa51_fixed_weight_sensitivity	ENSG00000177455	ENSG00000177455	-0.0196918736484909	-0.335422426462173	TRUE	51	78			ECMS matrix already cohort-wise gene Z; external GSE53622/24 separately re-Z; remove MOFA _RNA suffix then Ensembl version	transparent_sensitivity_not_primary	0.0727004410188315	retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	mofa51_fixed_weight_sensitivity	ENSG00000177570	ENSG00000177570	-0.014447691963106	-0.246095418930054	TRUE	51	78			ECMS matrix already cohort-wise gene Z; external GSE53622/24 separately re-Z; remove MOFA _RNA suffix then Ensembl version	transparent_sensitivity_not_primary	0.0727004410188315	retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	mofa51_fixed_weight_sensitivity	ENSG00000183844	ENSG00000183844	-0.0388130440156041	-0.661123752593994	TRUE	51	78			ECMS matrix already cohort-wise gene Z; external GSE53622/24 separately re-Z; remove MOFA _RNA suffix then Ensembl version	transparent_sensitivity_not_primary	0.0727004410188315	retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	mofa51_fixed_weight_sensitivity	ENSG00000184012	ENSG00000184012	-0.0340613556106131	-0.580185651779175	TRUE	51	78			ECMS matrix already cohort-wise gene Z; external GSE53622/24 separately re-Z; remove MOFA _RNA suffix then Ensembl version	transparent_sensitivity_not_primary	0.0727004410188315	retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	mofa51_fixed_weight_sensitivity	ENSG00000184828	ENSG00000184828	-0.010728163516512	-0.182738661766052	TRUE	51	78			ECMS matrix already cohort-wise gene Z; external GSE53622/24 separately re-Z; remove MOFA _RNA suffix then Ensembl version	transparent_sensitivity_not_primary	0.0727004410188315	retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	mofa51_fixed_weight_sensitivity	ENSG00000185873	ENSG00000185873	-0.0253277946911663	-0.431422144174576	TRUE	51	78			ECMS matrix already cohort-wise gene Z; external GSE53622/24 separately re-Z; remove MOFA _RNA suffix then Ensembl version	transparent_sensitivity_not_primary	0.0727004410188315	retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	mofa51_fixed_weight_sensitivity	ENSG00000186847	ENSG00000186847	0.0367539099882291	0.626049399375916	TRUE	51	78			ECMS matrix already cohort-wise gene Z; external GSE53622/24 separately re-Z; remove MOFA _RNA suffix then Ensembl version	transparent_sensitivity_not_primary	0.0727004410188315	retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	mofa51_fixed_weight_sensitivity	ENSG00000189334	ENSG00000189334	0.0061568396106688	0.104872807860374	TRUE	51	78			ECMS matrix already cohort-wise gene Z; external GSE53622/24 separately re-Z; remove MOFA _RNA suffix then Ensembl version	transparent_sensitivity_not_primary	0.0727004410188315	retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	mofa51_fixed_weight_sensitivity	ENSG00000189377	ENSG00000189377	-0.0227030137995597	-0.386712819337845	TRUE	51	78			ECMS matrix already cohort-wise gene Z; external GSE53622/24 separately re-Z; remove MOFA _RNA suffix then Ensembl version	transparent_sensitivity_not_primary	0.0727004410188315	retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	mofa51_fixed_weight_sensitivity	ENSG00000196344	ENSG00000196344	-0.00521810264532624	-0.08888278901577	TRUE	51	78			ECMS matrix already cohort-wise gene Z; external GSE53622/24 separately re-Z; remove MOFA _RNA suffix then Ensembl version	transparent_sensitivity_not_primary	0.0727004410188315	retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	mofa51_fixed_weight_sensitivity	ENSG00000198910	ENSG00000198910	0.0216508241306135	0.368790298700333	TRUE	51	78			ECMS matrix already cohort-wise gene Z; external GSE53622/24 separately re-Z; remove MOFA _RNA suffix then Ensembl version	transparent_sensitivity_not_primary	0.0727004410188315	retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	mofa51_fixed_weight_sensitivity	ENSG00000214711	ENSG00000214711	-0.0226967151484436	-0.386605530977249	TRUE	51	78			ECMS matrix already cohort-wise gene Z; external GSE53622/24 separately re-Z; remove MOFA _RNA suffix then Ensembl version	transparent_sensitivity_not_primary	0.0727004410188315	retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	mofa51_fixed_weight_sensitivity	ENSG00000269404	ENSG00000269404	-0.0324289761918583	-0.552380442619324	TRUE	51	78			ECMS matrix already cohort-wise gene Z; external GSE53622/24 separately re-Z; remove MOFA _RNA suffix then Ensembl version	transparent_sensitivity_not_primary	0.0727004410188315	retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000005844	ENSG00000005844	0.000383683077050256		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000005884	ENSG00000005884	0.0163506459817504		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000006327	ENSG00000006327	0.0147233172653444		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000007312	ENSG00000007312	-0.007310533832474		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000009790	ENSG00000009790	-0.00832091348743713		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000010671	ENSG00000010671	-0.00161001597588781		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000011009	ENSG00000011009	-0.00575215600044933		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000012124	ENSG00000012124	-0.00550829296840547		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000013725	ENSG00000013725	-0.00311841937015387		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000016602	ENSG00000016602	-0.0142218310080135		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000026025	ENSG00000026025	0.00619922035926743		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000026751	ENSG00000026751	0.010394671884712		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000030582	ENSG00000030582	-0.00377730195907358		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000035403	ENSG00000035403	0.00104494115712191		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000035862	ENSG00000035862	-0.00100653736259328		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000039560	ENSG00000039560	-0.00468300468393187		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000042980	ENSG00000042980	-0.0072206618689699		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000047457	ENSG00000047457	-0.0058594420534535		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000048462	ENSG00000048462	-0.0132589606059912		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000057019	ENSG00000057019	0.00226005289030253		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000060558	ENSG00000060558	0.0221664720361361		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000062038	ENSG00000062038	0.0109121926407406		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000070018	ENSG00000070018	-0.0137763181495147		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000070404	ENSG00000070404	0.00554601282371043		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000072110	ENSG00000072110	0.0112263040435995		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000072682	ENSG00000072682	0.0167489440931279		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000072858	ENSG00000072858	-0.0163960119456605		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000073792	ENSG00000073792	0.00687866226779919		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000073849	ENSG00000073849	-0.0115241421257651		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000073910	ENSG00000073910	-0.00834506050062577		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000076662	ENSG00000076662	-0.00679537569468705		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000078098	ENSG00000078098	0.00387253760010097		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000078589	ENSG00000078589	-0.00173489945649129		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000079150	ENSG00000079150	-0.00575693832221148		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000079263	ENSG00000079263	-0.00371632481793058		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000080573	ENSG00000080573	0.0104379710093406		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000081237	ENSG00000081237	-0.000711988933687906		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000083444	ENSG00000083444	0.00383159092335666		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000087116	ENSG00000087116	0.00520053932868573		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000087303	ENSG00000087303	0.00328564012842994		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000088726	ENSG00000088726	0.00299080356680063		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000088836	ENSG00000088836	-0.00787901101634332		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000091136	ENSG00000091136	-0.00135455478238565		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000092820	ENSG00000092820	0.00484859642731837		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000095585	ENSG00000095585	-0.0093940375479832		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000099958	ENSG00000099958	-0.00401955175909067		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000099992	ENSG00000099992	0.00664644617093178		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000100079	ENSG00000100079	-0.00379336058168121		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000100097	ENSG00000100097	0.0124653747380149		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000100196	ENSG00000100196	0.0030650235746725		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000100351	ENSG00000100351	-0.00270051620837179		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000101082	ENSG00000101082	-0.00301791242405227		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000101333	ENSG00000101333	-0.011579179408418		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000101825	ENSG00000101825	-0.000584365185594221		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000105122	ENSG00000105122	-0.00274167869073664		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000105355	ENSG00000105355	0.00917774024766229		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
