feature_id	effect	p	complete_candidate_pairs	study_id	analysis_id	platform	ion_mode	evidence_family	pairing_confidence	pairing_basis	interpretation	estimable	q_evidence_family	direction
AN004962__34	0.0511248366374892	0.236083578702311	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.40963691223482	higher_in_early_ESCC
AN004962__13	0.112735715377379	0.239825978813994	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.413893221501571	higher_in_early_ESCC
AN004962__49	0.0623112799155986	0.247742492507438	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.424188582899112	higher_in_early_ESCC
AN004962__123	0.00231424153756474	0.24843443484434	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.424188582899112	higher_in_early_ESCC
AN004962__6	0.0189709898796636	0.262665878975792	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.443767090269628	higher_in_early_ESCC
AN004962__117	0.00258011903862816	0.262288843917255	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.443767090269628	higher_in_early_ESCC
AN004963__73	0.0154782094864026	0.273191176334718	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.459132814677719	higher_in_early_ESCC
AN004962__267	0.154257323527103	0.280529374566196	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.469010048102859	higher_in_early_ESCC
AN004963__121	0.0102471393900675	0.285239919630903	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.474414581355024	higher_in_early_ESCC
AN004962__212	-0.00183984118723925	0.294621939010805	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.487493002177673	lower_in_early_ESCC
AN004962__266	0.146295227098011	0.299970194057153	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.491277715777275	higher_in_early_ESCC
AN004963__149	0.013549776384562	0.298852754484119	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.491277715777275	higher_in_early_ESCC
AN004962__159	0.00303552463772707	0.302315377044769	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.492605259042491	higher_in_early_ESCC
AN004962__148	0.00846011109479089	0.30605098549737	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.496173567397252	higher_in_early_ESCC
AN004962__22	0.139063271653809	0.308242974455913	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.496294413930536	higher_in_early_ESCC
AN004963__186	0.029775269864077	0.309217703383512	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.496294413930536	higher_in_early_ESCC
AN004962__259	0.00232395376321227	0.323922546676583	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.517309141707379	higher_in_early_ESCC
AN004963__109	0.1219201851103	0.330136515184394	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.524622878090052	higher_in_early_ESCC
AN004962__15	0.0632937270039423	0.338870626837255	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.528045976770674	higher_in_early_ESCC
AN004963__147	-0.0218626692189049	0.337879621642745	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.528045976770674	lower_in_early_ESCC
AN004963__165	0.0219261067595021	0.338064353410735	14	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.528045976770674	higher_in_early_ESCC
AN004963__206	-0.0195209433947096	0.334198533598125	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.528045976770674	lower_in_early_ESCC
AN004962__25	-0.106259922345174	0.341213997720584	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.529128952986992	lower_in_early_ESCC
AN004962__91	0.0419402902852074	0.357880226467086	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.552305541807378	higher_in_early_ESCC
AN004962__132	0.00201132931153758	0.360596526954197	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.553834857188026	higher_in_early_ESCC
AN004963__159	-0.193779245755023	0.37178251641976	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.568296132241633	lower_in_early_ESCC
AN004963__56	0.0800590505199301	0.375016595175699	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.570522877020851	higher_in_early_ESCC
AN004963__84	0.0885359703320504	0.388351062431222	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.586265382662294	higher_in_early_ESCC
AN004963__154	-0.135677478263274	0.389017216532924	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.586265382662294	lower_in_early_ESCC
AN004962__236	0.109987959885195	0.418175724546852	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.627263586820278	higher_in_early_ESCC
AN004963__141	-0.00802334644629115	0.422383975068211	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.63062909765998	lower_in_early_ESCC
AN004962__131	-0.0146105671300957	0.428530394120439	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.636843780151208	lower_in_early_ESCC
AN004963__51	0.00763182662610178	0.433151598031904	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.637805793432299	higher_in_early_ESCC
AN004963__172	0.00751407610487529	0.431294143192641	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.637805793432299	higher_in_early_ESCC
AN004962__11	-0.0986990710324791	0.443738509708709	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.647454825529526	lower_in_early_ESCC
AN004962__127	0.0338409608071648	0.442161031111661	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.647454825529526	higher_in_early_ESCC
AN004962__222	0.00132011043005546	0.447917932544349	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.650595730075729	higher_in_early_ESCC
AN004962__172	0.00852302591787385	0.461828009034061	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.667778337387088	higher_in_early_ESCC
AN004963__110	-0.112914358989189	0.471041684198704	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.678046549900377	lower_in_early_ESCC
AN004962__35	-0.150767974909617	0.475678893505368	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.680955319309522	lower_in_early_ESCC
AN004962__44	-0.043586842618961	0.477305130357141	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.680955319309522	lower_in_early_ESCC
AN004963__176	0.012104646950625	0.484477028724112	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.688128877081592	higher_in_early_ESCC
AN004963__163	0.0709717225854574	0.486912359619685	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.688541266246338	higher_in_early_ESCC
AN004962__64	0.0717679159239793	0.499813780911068	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.700612330447392	higher_in_early_ESCC
AN004963__6	0.0336909139119433	0.499446289553181	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.700612330447392	higher_in_early_ESCC
AN004963__20	-0.109356951881369	0.512423476656793	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.715164939160133	lower_in_early_ESCC
AN004962__249	0.00110229297185484	0.514887651923832	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.715493230595455	higher_in_early_ESCC
AN004963__202	-0.00827782639510649	0.521711811745195	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.721851256768136	lower_in_early_ESCC
AN004963__33	0.0250776685794922	0.524047910637815	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.721971585041796	higher_in_early_ESCC
AN004962__121	0.0291017597504013	0.531539950196963	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.729163777834295	higher_in_early_ESCC
AN004963__50	-0.0146384216260286	0.548206911319362	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.748827312908575	lower_in_early_ESCC
AN004963__23	-0.0585284073257808	0.557678582569162	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.753437178442737	lower_in_early_ESCC
AN004963__31	0.00558318840241352	0.554196275509183	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.753437178442737	higher_in_early_ESCC
AN004963__170	0.0725317925676134	0.558623203954428	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.753437178442737	higher_in_early_ESCC
AN004963__34	0.0418514944440219	0.56164221042312	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.753461773041889	higher_in_early_ESCC
AN004963__161	-0.125627110252888	0.563335905078048	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.753461773041889	lower_in_early_ESCC
AN004962__157	0.00179631720195571	0.56646514802859	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.753485060648087	higher_in_early_ESCC
AN004963__215	0.11052407292792	0.568047927342172	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.753485060648087	higher_in_early_ESCC
AN004963__181	0.00550766112187022	0.571210302333174	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.754561757403082	higher_in_early_ESCC
AN004962__50	-0.00521190896424939	0.594206128530761	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.78172199696055	lower_in_early_ESCC
AN004963__155	-0.0668606033388602	0.598745785960383	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.784479172625645	lower_in_early_ESCC
AN004963__190	0.00478293196579951	0.602501289516624	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.78619070705218	higher_in_early_ESCC
AN004963__150	0.00528377894414048	0.612404975937174	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.795878531481104	higher_in_early_ESCC
AN004962__26	-0.00138116185859199	0.616305866587115	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.797718480542193	lower_in_early_ESCC
AN004962__63	0.0185235060059044	0.620350602340984	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.799729089764883	higher_in_early_ESCC
AN004963__216	-0.0264818825212847	0.631146006669985	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.81039147256426	lower_in_early_ESCC
AN004963__200	0.0597599266316974	0.637683602035283	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.815523650411657	higher_in_early_ESCC
AN004962__129	0.00335036585756472	0.648835378699311	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.826492684771742	higher_in_early_ESCC
AN004963__198	-0.0177089691901015	0.654138126288866	7	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.829953907267692	lower_in_early_ESCC
AN004963__125	0.00398184525020287	0.657700525674228	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.831188459611919	higher_in_early_ESCC
AN004962__152	0.000653998534947791	0.678017386078126	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.844627927433229	higher_in_early_ESCC
AN004962__211	0.0600914239422161	0.680682102136399	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.844627927433229	higher_in_early_ESCC
AN004962__240	0.0628727634823403	0.677908181206885	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.844627927433229	higher_in_early_ESCC
AN004963__10	0.0382143641616863	0.681996303057077	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.844627927433229	higher_in_early_ESCC
AN004963__22	-0.0297205321877975	0.684122308824423	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.844627927433229	lower_in_early_ESCC
AN004963__204	-0.177489897659192	0.677555311660449	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.844627927433229	lower_in_early_ESCC
AN004962__70	-0.000815553358433244	0.693510588084247	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.84991562541944	lower_in_early_ESCC
AN004963__177	-0.0113870102276066	0.693700603924901	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.84991562541944	lower_in_early_ESCC
AN004962__168	0.000855363553029171	0.701000126083577	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.855593309782617	higher_in_early_ESCC
AN004963__67	0.00333035977197729	0.708625308327602	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.861623954443788	higher_in_early_ESCC
AN004962__101	0.00075619733490704	0.728586682254662	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.881788139726413	higher_in_early_ESCC
AN004963__152	0.00398409551758555	0.730702944446186	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.881788139726413	higher_in_early_ESCC
AN004962__100	0.000519436386993889	0.738787188836201	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.884890625434404	higher_in_early_ESCC
AN004963__124	-0.00583841913310258	0.736671471490523	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.884890625434404	lower_in_early_ESCC
AN004963__13	0.0105575957935069	0.764869296318814	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.905989092687599	higher_in_early_ESCC
AN004963__53	-0.0127604371029914	0.761380946987796	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.905989092687599	lower_in_early_ESCC
AN004963__213	-0.0635167154653279	0.763625292277176	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.905989092687599	lower_in_early_ESCC
AN004963__119	-0.0027774767006674	0.769004022065858	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.907537834864487	lower_in_early_ESCC
AN004962__1	-0.010505136804618	0.785599872180306	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.920356054634592	lower_in_early_ESCC
AN004962__12	-0.038050115411444	0.783423260379939	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.920356054634592	lower_in_early_ESCC
AN004962__57	-0.0334334656783512	0.802651796242708	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.933518936934453	lower_in_early_ESCC
AN004963__57	-0.00311650387659242	0.802308247935073	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.933518936934453	lower_in_early_ESCC
AN004962__144	-0.000775704079122318	0.807280355183741	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.935512613768884	lower_in_early_ESCC
AN004963__9	0.0219454865557867	0.813659409552022	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.939513203115824	higher_in_early_ESCC
AN004963__45	-0.00206028158118006	0.816835767204455	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.939800291299749	lower_in_early_ESCC
AN004962__269	-0.00082956058474602	0.821414847031418	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.941693449632447	lower_in_early_ESCC
AN004962__4	0.00036128243102023	0.854780950014192	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.943299406608148	higher_in_early_ESCC
AN004962__7	0.00797363285333094	0.862039122333279	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.943299406608148	higher_in_early_ESCC
AN004962__76	0.000242062136746147	0.876079600161002	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.943299406608148	higher_in_early_ESCC
