study_id	analysis_id	platform	ion_mode	evidence_family	within_analysis_evidence_unit	feature_id	metabolite_name	normalized_name_key	n_escc_nonmissing	n_normal_nonmissing	positive_count_total	positive_detection_rate_escc	positive_detection_rate_normal	missing_fraction_all	zero_count_all	negative_count_all	censoring_sensitive	all_na	all_zero	zero_variance	primary_test	exclusion_reason	source_unit_conflict	source_upstream_imputation	additional_imputation_by_this_script	absolute_concentration_claim_allowed
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__23	Diethanolamine	diethanolamine	16	16	21	0.625	0.6875	0	0	11	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__230	7-Methylguanosine	7methylguanosine	16	16	4	0.25	0	0	28	0	TRUE	FALSE	FALSE	FALSE	FALSE	fewer_than_8_positive_values_across_32	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__231	8-Hydroxyguanosine	8hydroxyguanosine	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__232	Adrenosterone	adrenosterone	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__233	Tretinoin	tretinoin	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__234	3-Iodo-L-tyrosine	3iodoltyrosine	16	16	5	0.125	0.1875	0	27	0	TRUE	FALSE	FALSE	FALSE	FALSE	fewer_than_8_positive_values_across_32	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__235	Glutathione	glutathione	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__236	N-Acetyl-Neuraminic Acid	nacetylneuraminicacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__237	N,N-Dimethylguanosine	nndimethylguanosine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__238	Progesterone	progesterone	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__239	5alpha-Pregnane-3,20-dione	5alphapregnane320dione	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__24	L-Serine	lserine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__240	Cytidine-5'-monophosphate	cytidine5monophosphate	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__241	Acetaminophen glucuronide	acetaminophenglucuronide	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__242	Nicotinamide mononucleotide	nicotinamidemononucleotide	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__243	N-Acetylglucosaminylasparagine	nacetylglucosaminylasparagine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__244	Thiamine monophosphate	thiaminemonophosphate	16	16	30	1	0.875	0	2	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__245	Corticosterone	corticosterone	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__246	Adenosine monophosphate	adenosinemonophosphate	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__247	Inosinic acid	inosinicacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__248	Chenodeoxycholic acid	chenodeoxycholicacid	16	16	4	0.125	0.125	0	28	0	TRUE	FALSE	FALSE	FALSE	FALSE	fewer_than_8_positive_values_across_32	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__249	Cortisone	cortisone	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__25	Hypotaurine	hypotaurine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__250	Hydrocortisone	hydrocortisone	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__251	Riboflavin	riboflavin	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__252	S-Adenosyl-L-homocysteine	sadenosyllhomocysteine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__253	S-Adenosylmethionine	sadenosylmethionine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__254	7-Ketocholesterol	7ketocholesterol	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__255	Thiamine pyrophosphate	thiaminepyrophosphate	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__256	Folic Acid	folicacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__257	Menatetrenone	menatetrenone	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__258	Flavin mononucleotide	flavinmononucleotide	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__259	Galactosylsphingosine	galactosylsphingosine	16	16	23	0.75	0.6875	0	9	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__26	Cytosine	cytosine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__260	Citicoline	citicoline	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__261	3,5-Diiodo-L-thyronine	35diiodolthyronine	14	12	0	0	0	0.1875	26	0	TRUE	FALSE	TRUE	TRUE	FALSE	all_zero	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__262	Biliverdin	biliverdin	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__263	NAD+	nad	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__264	Methyl vitamin B12	methylvitaminb12	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__265	Cyanocobalamin	cyanocobalamin	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__266	Nicotinamide adenine dinucleotide phosphate	nicotinamideadeninedinucleotidephosphate	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__267	NADPH	nadph	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__268	Acetyl coenzyme A	acetylcoenzymea	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__269	Propionyl-CoA	propionylcoa	16	16	22	0.5	0.875	0	10	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__27	Histamine	histamine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__28	Creatinine	creatinine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__29	L-Proline	lproline	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__3	Imidazole	imidazole	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__30	Homocysteine thiolactone	homocysteinethiolactone	16	16	0	0	0	0	32	0	TRUE	FALSE	TRUE	TRUE	FALSE	all_zero	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__31	Betaine	betaine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__32	Norvaline	norvaline	16	16	28	0.8125	0.9375	0	0	4	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__33	L-Valine	lvaline	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__34	N-Acetylglycine	nacetylglycine	16	16	29	0.875	0.9375	0	3	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__35	5-Aminovaleric acid	5aminovalericacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__36	L-Allothreonine	lallothreonine	16	16	0	0	0	0	32	0	TRUE	FALSE	TRUE	TRUE	FALSE	all_zero	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__37	L-Threonine	lthreonine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__38	L-Homoserine	lhomoserine	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__39	Purine	purine	16	16	4	0.25	0	0	28	0	TRUE	FALSE	FALSE	FALSE	FALSE	fewer_than_8_positive_values_across_32	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__4	Pyrrolidine	pyrrolidine	16	16	15	0.4375	0.5	0	16	1	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__40	Phenylethylamine	phenylethylamine	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__41	Nicotinamide	nicotinamide	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__42	Nicotinic acid	nicotinicacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__43	5-Methylcytosine	5methylcytosine	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__44	Taurine	taurine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__45	Maltol	maltol	16	16	0	0	0	0	32	0	TRUE	FALSE	TRUE	TRUE	FALSE	all_zero	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__46	Thymine	thymine	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__47	Imidazoleacetic acid	imidazoleaceticacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__48	Metformin	metformin	16	16	2	0.0625	0.0625	0	26	4	TRUE	FALSE	FALSE	FALSE	FALSE	fewer_than_8_positive_values_across_32	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__49	L-Pipecolic acid	lpipecolicacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__5	Butylamine	butylamine	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__50	L-Pyroglutamic acid	lpyroglutamicacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__51	Mevalonolactone	mevalonolactone	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__52	N-Acetylputrescine	nacetylputrescine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__53	Agmatine	agmatine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__54	L-Leucine	lleucine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__55	N-Propionylglycine	npropionylglycine	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__56	Hydroxyproline	hydroxyproline	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__57	Creatine	creatine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__58	Aminocaproic acid	aminocaproicacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__59	L-Asparagine	lasparagine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004962__6	1-Aminopropan-2-ol	1aminopropan2ol	16	16	17	0.4375	0.625	0	15	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
